correct,skill,student,problem,skill_name
1,18,2616,18,18
1,19,2616,19,19
1,20,2616,20,20
1,21,2616,21,21
1,22,2616,22,22
1,23,2616,23,23
1,24,2616,24,24
1,25,2616,25,25
1,26,2616,26,26
1,27,2616,27,27
1,28,2616,28,28
1,29,2616,29,29
1,30,2616,30,30
1,31,2616,31,31
0,32,2616,32,32
1,33,2616,33,33
1,34,2616,34,34
0,35,2616,35,35
1,36,2616,36,36
1,37,2616,37,37
1,38,2616,38,38
1,39,2616,39,39
1,40,2616,40,40
1,41,2616,41,41
1,42,2616,42,42
1,43,2616,43,43
1,44,2616,44,44
1,45,2616,45,45
1,46,2616,46,46
1,47,2616,47,47
1,48,2616,48,48
1,49,2616,49,49
0,0,2617,0,0
1,1,2617,1,1
0,2,2617,2,2
0,3,2617,3,3
0,4,2617,4,4
1,5,2617,5,5
0,6,2617,6,6
1,7,2617,7,7
1,8,2617,8,8
0,9,2617,9,9
0,10,2617,10,10
0,11,2617,11,11
0,12,2617,12,12
0,13,2617,13,13
1,14,2617,14,14
1,15,2617,15,15
1,16,2617,16,16
1,17,2617,17,17
0,18,2617,18,18
1,19,2617,19,19
1,20,2617,20,20
1,21,2617,21,21
1,22,2617,22,22
1,23,2617,23,23
1,24,2617,24,24
1,25,2617,25,25
1,26,2617,26,26
1,27,2617,27,27
0,28,2617,28,28
1,29,2617,29,29
0,30,2617,30,30
0,31,2617,31,31
0,32,2617,32,32
0,33,2617,33,33
1,34,2617,34,34
0,35,2617,35,35
1,36,2617,36,36
0,37,2617,37,37
1,38,2617,38,38
1,39,2617,39,39
1,40,2617,40,40
1,41,2617,41,41
0,42,2617,42,42
1,43,2617,43,43
1,44,2617,44,44
1,45,2617,45,45
1,46,2617,46,46
0,47,2617,47,47
1,48,2617,48,48
1,49,2617,49,49
1,0,2618,0,0
1,1,2618,1,1
1,2,2618,2,2
0,3,2618,3,3
0,4,2618,4,4
0,5,2618,5,5
1,6,2618,6,6
0,7,2618,7,7
0,8,2618,8,8
1,9,2618,9,9
1,10,2618,10,10
1,11,2618,11,11
1,12,2618,12,12
1,13,2618,13,13
1,14,2618,14,14
1,15,2618,15,15
0,16,2618,16,16
0,17,2618,17,17
0,18,2618,18,18
0,19,2618,19,19
0,20,2618,20,20
0,21,2618,21,21
0,22,2618,22,22
0,23,2618,23,23
1,24,2618,24,24
1,25,2618,25,25
0,26,2618,26,26
0,27,2618,27,27
1,28,2618,28,28
1,29,2618,29,29
1,30,2618,30,30
1,31,2618,31,31
1,32,2618,32,32
1,33,2618,33,33
1,34,2618,34,34
1,35,2618,35,35
1,36,2618,36,36
1,37,2618,37,37
0,38,2618,38,38
1,39,2618,39,39
0,40,2618,40,40
1,41,2618,41,41
1,42,2618,42,42
0,43,2618,43,43
1,44,2618,44,44
0,45,2618,45,45
1,46,2618,46,46
1,47,2618,47,47
0,48,2618,48,48
1,49,2618,49,49
0,0,2619,0,0
1,1,2619,1,1
1,2,2619,2,2
0,3,2619,3,3
0,4,2619,4,4
0,5,2619,5,5
0,6,2619,6,6
1,7,2619,7,7
0,8,2619,8,8
0,9,2619,9,9
0,10,2619,10,10
1,11,2619,11,11
1,12,2619,12,12
0,13,2619,13,13
1,14,2619,14,14
1,15,2619,15,15
1,16,2619,16,16
1,17,2619,17,17
1,18,2619,18,18
1,19,2619,19,19
0,20,2619,20,20
0,21,2619,21,21
0,22,2619,22,22
1,23,2619,23,23
1,24,2619,24,24
1,25,2619,25,25
0,26,2619,26,26
1,27,2619,27,27
1,28,2619,28,28
1,29,2619,29,29
0,30,2619,30,30
0,31,2619,31,31
0,32,2619,32,32
0,33,2619,33,33
1,34,2619,34,34
0,35,2619,35,35
1,36,2619,36,36
0,37,2619,37,37
1,38,2619,38,38
1,39,2619,39,39
1,40,2619,40,40
1,41,2619,41,41
1,42,2619,42,42
1,43,2619,43,43
1,44,2619,44,44
1,45,2619,45,45
0,46,2619,46,46
0,47,2619,47,47
1,48,2619,48,48
1,49,2619,49,49
1,0,2620,0,0
1,1,2620,1,1
0,2,2620,2,2
0,3,2620,3,3
0,4,2620,4,4
1,5,2620,5,5
1,6,2620,6,6
1,7,2620,7,7
1,8,2620,8,8
0,9,2620,9,9
1,10,2620,10,10
0,11,2620,11,11
1,12,2620,12,12
0,13,2620,13,13
0,14,2620,14,14
0,15,2620,15,15
1,16,2620,16,16
0,17,2620,17,17
1,18,2620,18,18
1,19,2620,19,19
0,20,2620,20,20
1,21,2620,21,21
0,22,2620,22,22
1,23,2620,23,23
1,24,2620,24,24
1,25,2620,25,25
0,26,2620,26,26
1,27,2620,27,27
0,28,2620,28,28
0,29,2620,29,29
1,30,2620,30,30
0,31,2620,31,31
0,32,2620,32,32
1,33,2620,33,33
1,34,2620,34,34
0,35,2620,35,35
1,36,2620,36,36
1,37,2620,37,37
1,38,2620,38,38
1,39,2620,39,39
0,40,2620,40,40
1,41,2620,41,41
1,42,2620,42,42
1,43,2620,43,43
1,44,2620,44,44
1,45,2620,45,45
0,46,2620,46,46
1,47,2620,47,47
1,48,2620,48,48
1,49,2620,49,49
0,0,2621,0,0
1,1,2621,1,1
0,2,2621,2,2
0,3,2621,3,3
1,4,2621,4,4
1,5,2621,5,5
0,6,2621,6,6
1,7,2621,7,7
1,8,2621,8,8
1,9,2621,9,9
0,10,2621,10,10
1,11,2621,11,11
1,12,2621,12,12
0,13,2621,13,13
1,14,2621,14,14
1,15,2621,15,15
1,16,2621,16,16
1,17,2621,17,17
1,18,2621,18,18
1,19,2621,19,19
1,20,2621,20,20
1,21,2621,21,21
1,22,2621,22,22
1,23,2621,23,23
1,24,2621,24,24
1,25,2621,25,25
1,26,2621,26,26
1,27,2621,27,27
0,28,2621,28,28
1,29,2621,29,29
1,30,2621,30,30
1,31,2621,31,31
0,32,2621,32,32
1,33,2621,33,33
1,34,2621,34,34
0,35,2621,35,35
1,36,2621,36,36
1,37,2621,37,37
1,38,2621,38,38
1,39,2621,39,39
1,40,2621,40,40
1,41,2621,41,41
0,42,2621,42,42
1,43,2621,43,43
1,44,2621,44,44
1,45,2621,45,45
1,46,2621,46,46
1,47,2621,47,47
1,48,2621,48,48
1,49,2621,49,49
0,0,2622,0,0
1,1,2622,1,1
0,2,2622,2,2
0,3,2622,3,3
0,4,2622,4,4
1,5,2622,5,5
0,6,2622,6,6
0,7,2622,7,7
1,8,2622,8,8
0,9,2622,9,9
0,10,2622,10,10
1,11,2622,11,11
1,12,2622,12,12
0,13,2622,13,13
0,14,2622,14,14
1,15,2622,15,15
0,16,2622,16,16
0,17,2622,17,17
1,18,2622,18,18
0,19,2622,19,19
0,20,2622,20,20
0,21,2622,21,21
1,22,2622,22,22
1,23,2622,23,23
0,24,2622,24,24
0,25,2622,25,25
0,26,2622,26,26
1,27,2622,27,27
0,28,2622,28,28
0,29,2622,29,29
1,30,2622,30,30
0,31,2622,31,31
0,32,2622,32,32
1,33,2622,33,33
0,34,2622,34,34
1,35,2622,35,35
1,36,2622,36,36
0,37,2622,37,37
0,38,2622,38,38
0,39,2622,39,39
0,40,2622,40,40
0,41,2622,41,41
0,42,2622,42,42
0,43,2622,43,43
0,44,2622,44,44
0,45,2622,45,45
1,46,2622,46,46
1,47,2622,47,47
1,48,2622,48,48
1,49,2622,49,49
0,0,2623,0,0
1,1,2623,1,1
0,2,2623,2,2
1,3,2623,3,3
1,4,2623,4,4
1,5,2623,5,5
0,6,2623,6,6
1,7,2623,7,7
1,8,2623,8,8
0,9,2623,9,9
0,10,2623,10,10
1,11,2623,11,11
0,12,2623,12,12
0,13,2623,13,13
1,14,2623,14,14
1,15,2623,15,15
1,16,2623,16,16
1,17,2623,17,17
1,18,2623,18,18
1,19,2623,19,19
1,20,2623,20,20
1,21,2623,21,21
1,22,2623,22,22
1,23,2623,23,23
0,24,2623,24,24
1,25,2623,25,25
1,26,2623,26,26
1,27,2623,27,27
0,28,2623,28,28
1,29,2623,29,29
1,30,2623,30,30
1,31,2623,31,31
0,32,2623,32,32
0,33,2623,33,33
1,34,2623,34,34
0,35,2623,35,35
1,36,2623,36,36
0,37,2623,37,37
1,38,2623,38,38
1,39,2623,39,39
1,40,2623,40,40
1,41,2623,41,41
1,42,2623,42,42
1,43,2623,43,43
1,44,2623,44,44
1,45,2623,45,45
1,46,2623,46,46
0,47,2623,47,47
1,48,2623,48,48
1,49,2623,49,49
1,0,2624,0,0
1,1,2624,1,1
1,2,2624,2,2
1,3,2624,3,3
1,4,2624,4,4
0,5,2624,5,5
1,6,2624,6,6
0,7,2624,7,7
0,8,2624,8,8
1,9,2624,9,9
1,10,2624,10,10
1,11,2624,11,11
1,12,2624,12,12
1,13,2624,13,13
1,14,2624,14,14
1,15,2624,15,15
1,16,2624,16,16
1,17,2624,17,17
0,18,2624,18,18
1,19,2624,19,19
1,20,2624,20,20
0,21,2624,21,21
1,22,2624,22,22
0,23,2624,23,23
1,24,2624,24,24
0,25,2624,25,25
0,26,2624,26,26
1,27,2624,27,27
1,28,2624,28,28
0,29,2624,29,29
1,30,2624,30,30
1,31,2624,31,31
1,32,2624,32,32
1,33,2624,33,33
1,34,2624,34,34
1,35,2624,35,35
1,36,2624,36,36
1,37,2624,37,37
1,38,2624,38,38
1,39,2624,39,39
0,40,2624,40,40
1,41,2624,41,41
1,42,2624,42,42
1,43,2624,43,43
1,44,2624,44,44
1,45,2624,45,45
1,46,2624,46,46
1,47,2624,47,47
1,48,2624,48,48
0,49,2624,49,49
0,0,2625,0,0
1,1,2625,1,1
1,2,2625,2,2
0,3,2625,3,3
0,4,2625,4,4
0,5,2625,5,5
0,6,2625,6,6
0,7,2625,7,7
0,8,2625,8,8
0,9,2625,9,9
0,10,2625,10,10
1,11,2625,11,11
1,12,2625,12,12
1,13,2625,13,13
1,14,2625,14,14
1,15,2625,15,15
0,16,2625,16,16
0,17,2625,17,17
1,18,2625,18,18
1,19,2625,19,19
1,20,2625,20,20
1,21,2625,21,21
1,22,2625,22,22
1,23,2625,23,23
1,24,2625,24,24
1,25,2625,25,25
1,26,2625,26,26
1,27,2625,27,27
1,28,2625,28,28
1,29,2625,29,29
0,30,2625,30,30
1,31,2625,31,31
0,32,2625,32,32
1,33,2625,33,33
1,34,2625,34,34
0,35,2625,35,35
0,36,2625,36,36
1,37,2625,37,37
1,38,2625,38,38
1,39,2625,39,39
1,40,2625,40,40
1,41,2625,41,41
1,42,2625,42,42
1,43,2625,43,43
1,44,2625,44,44
1,45,2625,45,45
1,46,2625,46,46
1,47,2625,47,47
1,48,2625,48,48
1,49,2625,49,49
0,0,2626,0,0
1,1,2626,1,1
0,2,2626,2,2
1,3,2626,3,3
1,4,2626,4,4
1,5,2626,5,5
1,6,2626,6,6
1,7,2626,7,7
1,8,2626,8,8
0,9,2626,9,9
1,10,2626,10,10
0,11,2626,11,11
1,12,2626,12,12
0,13,2626,13,13
1,14,2626,14,14
1,15,2626,15,15
1,16,2626,16,16
1,17,2626,17,17
1,18,2626,18,18
1,19,2626,19,19
1,20,2626,20,20
1,21,2626,21,21
1,22,2626,22,22
1,23,2626,23,23
1,24,2626,24,24
1,25,2626,25,25
1,26,2626,26,26
1,27,2626,27,27
1,28,2626,28,28
1,29,2626,29,29
1,30,2626,30,30
1,31,2626,31,31
0,32,2626,32,32
1,33,2626,33,33
1,34,2626,34,34
0,35,2626,35,35
1,36,2626,36,36
1,37,2626,37,37
1,38,2626,38,38
1,39,2626,39,39
1,40,2626,40,40
1,41,2626,41,41
1,42,2626,42,42
1,43,2626,43,43
1,44,2626,44,44
1,45,2626,45,45
1,46,2626,46,46
1,47,2626,47,47
1,48,2626,48,48
1,49,2626,49,49
0,0,2627,0,0
0,1,2627,1,1
0,2,2627,2,2
0,3,2627,3,3
0,4,2627,4,4
0,5,2627,5,5
0,6,2627,6,6
1,7,2627,7,7
0,8,2627,8,8
0,9,2627,9,9
1,10,2627,10,10
0,11,2627,11,11
1,12,2627,12,12
1,13,2627,13,13
0,14,2627,14,14
0,15,2627,15,15
1,16,2627,16,16
0,17,2627,17,17
0,18,2627,18,18
1,19,2627,19,19
0,20,2627,20,20
0,21,2627,21,21
0,22,2627,22,22
0,23,2627,23,23
0,24,2627,24,24
1,25,2627,25,25
0,26,2627,26,26
1,27,2627,27,27
0,28,2627,28,28
0,29,2627,29,29
0,30,2627,30,30
0,31,2627,31,31
0,32,2627,32,32
1,33,2627,33,33
1,34,2627,34,34
0,35,2627,35,35
0,36,2627,36,36
0,37,2627,37,37
0,38,2627,38,38
0,39,2627,39,39
0,40,2627,40,40
1,41,2627,41,41
0,42,2627,42,42
1,43,2627,43,43
1,44,2627,44,44
0,45,2627,45,45
0,46,2627,46,46
0,47,2627,47,47
1,48,2627,48,48
0,49,2627,49,49
0,0,2628,0,0
0,1,2628,1,1
0,2,2628,2,2
1,3,2628,3,3
1,4,2628,4,4
1,5,2628,5,5
0,6,2628,6,6
1,7,2628,7,7
1,8,2628,8,8
0,9,2628,9,9
0,10,2628,10,10
0,11,2628,11,11
1,12,2628,12,12
0,13,2628,13,13
1,14,2628,14,14
0,15,2628,15,15
1,16,2628,16,16
1,17,2628,17,17
1,18,2628,18,18
1,19,2628,19,19
1,20,2628,20,20
1,21,2628,21,21
1,22,2628,22,22
1,23,2628,23,23
0,24,2628,24,24
1,25,2628,25,25
1,26,2628,26,26
1,27,2628,27,27
0,28,2628,28,28
1,29,2628,29,29
0,30,2628,30,30
1,31,2628,31,31
0,32,2628,32,32
0,33,2628,33,33
1,34,2628,34,34
0,35,2628,35,35
1,36,2628,36,36
0,37,2628,37,37
1,38,2628,38,38
1,39,2628,39,39
1,40,2628,40,40
1,41,2628,41,41
0,42,2628,42,42
1,43,2628,43,43
1,44,2628,44,44
1,45,2628,45,45
1,46,2628,46,46
0,47,2628,47,47
1,48,2628,48,48
1,49,2628,49,49
1,0,2629,0,0
1,1,2629,1,1
1,2,2629,2,2
0,3,2629,3,3
0,4,2629,4,4
0,5,2629,5,5
1,6,2629,6,6
0,7,2629,7,7
1,8,2629,8,8
1,9,2629,9,9
0,10,2629,10,10
1,11,2629,11,11
1,12,2629,12,12
0,13,2629,13,13
0,14,2629,14,14
1,15,2629,15,15
1,16,2629,16,16
0,17,2629,17,17
0,18,2629,18,18
0,19,2629,19,19
1,20,2629,20,20
0,21,2629,21,21
0,22,2629,22,22
1,23,2629,23,23
1,24,2629,24,24
1,25,2629,25,25
0,26,2629,26,26
1,27,2629,27,27
1,28,2629,28,28
1,29,2629,29,29
1,30,2629,30,30
0,31,2629,31,31
0,32,2629,32,32
1,33,2629,33,33
1,34,2629,34,34
0,35,2629,35,35
1,36,2629,36,36
1,37,2629,37,37
0,38,2629,38,38
1,39,2629,39,39
0,40,2629,40,40
1,41,2629,41,41
1,42,2629,42,42
1,43,2629,43,43
0,44,2629,44,44
0,45,2629,45,45
1,46,2629,46,46
1,47,2629,47,47
1,48,2629,48,48
0,49,2629,49,49
0,0,2630,0,0
1,1,2630,1,1
0,2,2630,2,2
1,3,2630,3,3
0,4,2630,4,4
0,5,2630,5,5
1,6,2630,6,6
1,7,2630,7,7
0,8,2630,8,8
1,9,2630,9,9
0,10,2630,10,10
1,11,2630,11,11
0,12,2630,12,12
0,13,2630,13,13
1,14,2630,14,14
1,15,2630,15,15
1,16,2630,16,16
1,17,2630,17,17
1,18,2630,18,18
1,19,2630,19,19
0,20,2630,20,20
0,21,2630,21,21
1,22,2630,22,22
1,23,2630,23,23
1,24,2630,24,24
1,25,2630,25,25
1,26,2630,26,26
1,27,2630,27,27
1,28,2630,28,28
1,29,2630,29,29
1,30,2630,30,30
1,31,2630,31,31
1,32,2630,32,32
1,33,2630,33,33
1,34,2630,34,34
0,35,2630,35,35
1,36,2630,36,36
1,37,2630,37,37
1,38,2630,38,38
1,39,2630,39,39
1,40,2630,40,40
1,41,2630,41,41
1,42,2630,42,42
1,43,2630,43,43
1,44,2630,44,44
1,45,2630,45,45
1,46,2630,46,46
1,47,2630,47,47
1,48,2630,48,48
1,49,2630,49,49
1,0,2631,0,0
1,1,2631,1,1
1,2,2631,2,2
0,3,2631,3,3
0,4,2631,4,4
1,5,2631,5,5
1,6,2631,6,6
1,7,2631,7,7
1,8,2631,8,8
1,9,2631,9,9
1,10,2631,10,10
1,11,2631,11,11
1,12,2631,12,12
1,13,2631,13,13
1,14,2631,14,14
1,15,2631,15,15
1,16,2631,16,16
1,17,2631,17,17
0,18,2631,18,18
1,19,2631,19,19
1,20,2631,20,20
1,21,2631,21,21
1,22,2631,22,22
1,23,2631,23,23
1,24,2631,24,24
1,25,2631,25,25
1,26,2631,26,26
1,27,2631,27,27
1,28,2631,28,28
1,29,2631,29,29
1,30,2631,30,30
1,31,2631,31,31
1,32,2631,32,32
1,33,2631,33,33
1,34,2631,34,34
1,35,2631,35,35
1,36,2631,36,36
1,37,2631,37,37
1,38,2631,38,38
1,39,2631,39,39
1,40,2631,40,40
1,41,2631,41,41
1,42,2631,42,42
1,43,2631,43,43
1,44,2631,44,44
1,45,2631,45,45
1,46,2631,46,46
1,47,2631,47,47
1,48,2631,48,48
1,49,2631,49,49
0,0,2632,0,0
0,1,2632,1,1
0,2,2632,2,2
0,3,2632,3,3
1,4,2632,4,4
1,5,2632,5,5
0,6,2632,6,6
1,7,2632,7,7
1,8,2632,8,8
0,9,2632,9,9
0,10,2632,10,10
0,11,2632,11,11
0,12,2632,12,12
0,13,2632,13,13
1,14,2632,14,14
0,15,2632,15,15
1,16,2632,16,16
1,17,2632,17,17
1,18,2632,18,18
1,19,2632,19,19
1,20,2632,20,20
1,21,2632,21,21
1,22,2632,22,22
1,23,2632,23,23
0,24,2632,24,24
1,25,2632,25,25
1,26,2632,26,26
1,27,2632,27,27
0,28,2632,28,28
1,29,2632,29,29
0,30,2632,30,30
1,31,2632,31,31
0,32,2632,32,32
1,33,2632,33,33
1,34,2632,34,34
0,35,2632,35,35
1,36,2632,36,36
0,37,2632,37,37
1,38,2632,38,38
1,39,2632,39,39
1,40,2632,40,40
1,41,2632,41,41
0,42,2632,42,42
1,43,2632,43,43
1,44,2632,44,44
1,45,2632,45,45
0,46,2632,46,46
0,47,2632,47,47
1,48,2632,48,48
1,49,2632,49,49
0,0,2633,0,0
0,1,2633,1,1
0,2,2633,2,2
0,3,2633,3,3
0,4,2633,4,4
0,5,2633,5,5
0,6,2633,6,6
1,7,2633,7,7
0,8,2633,8,8
0,9,2633,9,9
1,10,2633,10,10
1,11,2633,11,11
0,12,2633,12,12
0,13,2633,13,13
0,14,2633,14,14
0,15,2633,15,15
0,16,2633,16,16
0,17,2633,17,17
1,18,2633,18,18
0,19,2633,19,19
0,20,2633,20,20
0,21,2633,21,21
1,22,2633,22,22
0,23,2633,23,23
0,24,2633,24,24
1,25,2633,25,25
0,26,2633,26,26
1,27,2633,27,27
0,28,2633,28,28
0,29,2633,29,29
0,30,2633,30,30
0,31,2633,31,31
0,32,2633,32,32
0,33,2633,33,33
1,34,2633,34,34
0,35,2633,35,35
0,36,2633,36,36
0,37,2633,37,37
0,38,2633,38,38
1,39,2633,39,39
0,40,2633,40,40
1,41,2633,41,41
1,42,2633,42,42
1,43,2633,43,43
1,44,2633,44,44
0,45,2633,45,45
0,46,2633,46,46
1,47,2633,47,47
1,48,2633,48,48
1,49,2633,49,49
0,0,2634,0,0
1,1,2634,1,1
1,2,2634,2,2
1,3,2634,3,3
0,4,2634,4,4
1,5,2634,5,5
1,6,2634,6,6
1,7,2634,7,7
1,8,2634,8,8
0,9,2634,9,9
0,10,2634,10,10
0,11,2634,11,11
0,12,2634,12,12
0,13,2634,13,13
1,14,2634,14,14
1,15,2634,15,15
1,16,2634,16,16
1,17,2634,17,17
1,18,2634,18,18
1,19,2634,19,19
1,20,2634,20,20
1,21,2634,21,21
1,22,2634,22,22
1,23,2634,23,23
1,24,2634,24,24
1,25,2634,25,25
1,26,2634,26,26
1,27,2634,27,27
1,28,2634,28,28
1,29,2634,29,29
0,30,2634,30,30
1,31,2634,31,31
0,32,2634,32,32
0,33,2634,33,33
1,34,2634,34,34
0,35,2634,35,35
1,36,2634,36,36
0,37,2634,37,37
1,38,2634,38,38
1,39,2634,39,39
1,40,2634,40,40
1,41,2634,41,41
0,42,2634,42,42
1,43,2634,43,43
1,44,2634,44,44
1,45,2634,45,45
1,46,2634,46,46
0,47,2634,47,47
1,48,2634,48,48
1,49,2634,49,49
0,0,2635,0,0
1,1,2635,1,1
0,2,2635,2,2
0,3,2635,3,3
0,4,2635,4,4
0,5,2635,5,5
0,6,2635,6,6
1,7,2635,7,7
0,8,2635,8,8
0,9,2635,9,9
0,10,2635,10,10
0,11,2635,11,11
0,12,2635,12,12
0,13,2635,13,13
0,14,2635,14,14
0,15,2635,15,15
0,16,2635,16,16
0,17,2635,17,17
0,18,2635,18,18
1,19,2635,19,19
0,20,2635,20,20
0,21,2635,21,21
0,22,2635,22,22
0,23,2635,23,23
1,24,2635,24,24
0,25,2635,25,25
1,26,2635,26,26
0,27,2635,27,27
0,28,2635,28,28
1,29,2635,29,29
1,30,2635,30,30
0,31,2635,31,31
0,32,2635,32,32
0,33,2635,33,33
0,34,2635,34,34
0,35,2635,35,35
0,36,2635,36,36
0,37,2635,37,37
0,38,2635,38,38
0,39,2635,39,39
0,40,2635,40,40
0,41,2635,41,41
0,42,2635,42,42
0,43,2635,43,43
0,44,2635,44,44
0,45,2635,45,45
0,46,2635,46,46
0,47,2635,47,47
1,48,2635,48,48
0,49,2635,49,49
0,0,2636,0,0
1,1,2636,1,1
0,2,2636,2,2
0,3,2636,3,3
1,4,2636,4,4
1,5,2636,5,5
0,6,2636,6,6
1,7,2636,7,7
1,8,2636,8,8
0,9,2636,9,9
0,10,2636,10,10
0,11,2636,11,11
0,12,2636,12,12
0,13,2636,13,13
1,14,2636,14,14
1,15,2636,15,15
1,16,2636,16,16
1,17,2636,17,17
1,18,2636,18,18
1,19,2636,19,19
1,20,2636,20,20
1,21,2636,21,21
1,22,2636,22,22
1,23,2636,23,23
0,24,2636,24,24
1,25,2636,25,25
1,26,2636,26,26
1,27,2636,27,27
1,28,2636,28,28
1,29,2636,29,29
0,30,2636,30,30
1,31,2636,31,31
0,32,2636,32,32
0,33,2636,33,33
1,34,2636,34,34
0,35,2636,35,35
1,36,2636,36,36
0,37,2636,37,37
1,38,2636,38,38
1,39,2636,39,39
1,40,2636,40,40
1,41,2636,41,41
0,42,2636,42,42
1,43,2636,43,43
1,44,2636,44,44
1,45,2636,45,45
0,46,2636,46,46
1,47,2636,47,47
1,48,2636,48,48
1,49,2636,49,49
0,0,2637,0,0
0,1,2637,1,1
0,2,2637,2,2
1,3,2637,3,3
0,4,2637,4,4
0,5,2637,5,5
0,6,2637,6,6
0,7,2637,7,7
0,8,2637,8,8
1,9,2637,9,9
0,10,2637,10,10
0,11,2637,11,11
0,12,2637,12,12
0,13,2637,13,13
0,14,2637,14,14
0,15,2637,15,15
0,16,2637,16,16
0,17,2637,17,17
1,18,2637,18,18
1,19,2637,19,19
0,20,2637,20,20
0,21,2637,21,21
1,22,2637,22,22
0,23,2637,23,23
0,24,2637,24,24
1,25,2637,25,25
0,26,2637,26,26
1,27,2637,27,27
0,28,2637,28,28
1,29,2637,29,29
0,30,2637,30,30
0,31,2637,31,31
0,32,2637,32,32
0,33,2637,33,33
1,34,2637,34,34
0,35,2637,35,35
1,36,2637,36,36
0,37,2637,37,37
1,38,2637,38,38
1,39,2637,39,39
1,40,2637,40,40
0,41,2637,41,41
1,42,2637,42,42
1,43,2637,43,43
0,44,2637,44,44
1,45,2637,45,45
0,46,2637,46,46
0,47,2637,47,47
1,48,2637,48,48
1,49,2637,49,49
1,0,2638,0,0
1,1,2638,1,1
0,2,2638,2,2
0,3,2638,3,3
0,4,2638,4,4
0,5,2638,5,5
0,6,2638,6,6
0,7,2638,7,7
0,8,2638,8,8
0,9,2638,9,9
0,10,2638,10,10
1,11,2638,11,11
0,12,2638,12,12
0,13,2638,13,13
0,14,2638,14,14
1,15,2638,15,15
0,16,2638,16,16
0,17,2638,17,17
0,18,2638,18,18
0,19,2638,19,19
0,20,2638,20,20
0,21,2638,21,21
0,22,2638,22,22
0,23,2638,23,23
0,24,2638,24,24
0,25,2638,25,25
1,26,2638,26,26
0,27,2638,27,27
0,28,2638,28,28
0,29,2638,29,29
1,30,2638,30,30
0,31,2638,31,31
0,32,2638,32,32
1,33,2638,33,33
0,34,2638,34,34
0,35,2638,35,35
0,36,2638,36,36
0,37,2638,37,37
1,38,2638,38,38
0,39,2638,39,39
0,40,2638,40,40
0,41,2638,41,41
1,42,2638,42,42
0,43,2638,43,43
0,44,2638,44,44
0,45,2638,45,45
0,46,2638,46,46
1,47,2638,47,47
0,48,2638,48,48
0,49,2638,49,49
0,0,2639,0,0
1,1,2639,1,1
0,2,2639,2,2
1,3,2639,3,3
1,4,2639,4,4
1,5,2639,5,5
0,6,2639,6,6
0,7,2639,7,7
1,8,2639,8,8
1,9,2639,9,9
0,10,2639,10,10
0,11,2639,11,11
0,12,2639,12,12
0,13,2639,13,13
1,14,2639,14,14
0,15,2639,15,15
1,16,2639,16,16
1,17,2639,17,17
1,18,2639,18,18
1,19,2639,19,19
1,20,2639,20,20
1,21,2639,21,21
1,22,2639,22,22
1,23,2639,23,23
1,24,2639,24,24
1,25,2639,25,25
1,26,2639,26,26
1,27,2639,27,27
0,28,2639,28,28
1,29,2639,29,29
0,30,2639,30,30
1,31,2639,31,31
0,32,2639,32,32
0,33,2639,33,33
1,34,2639,34,34
0,35,2639,35,35
1,36,2639,36,36
0,37,2639,37,37
1,38,2639,38,38
1,39,2639,39,39
1,40,2639,40,40
1,41,2639,41,41
1,42,2639,42,42
1,43,2639,43,43
1,44,2639,44,44
1,45,2639,45,45
1,46,2639,46,46
1,47,2639,47,47
1,48,2639,48,48
1,49,2639,49,49
1,0,2640,0,0
1,1,2640,1,1
1,2,2640,2,2
0,3,2640,3,3
0,4,2640,4,4
1,5,2640,5,5
1,6,2640,6,6
1,7,2640,7,7
1,8,2640,8,8
1,9,2640,9,9
1,10,2640,10,10
1,11,2640,11,11
1,12,2640,12,12
1,13,2640,13,13
1,14,2640,14,14
1,15,2640,15,15
1,16,2640,16,16
0,17,2640,17,17
0,18,2640,18,18
0,19,2640,19,19
0,20,2640,20,20
0,21,2640,21,21
1,22,2640,22,22
0,23,2640,23,23
1,24,2640,24,24
0,25,2640,25,25
0,26,2640,26,26
0,27,2640,27,27
1,28,2640,28,28
1,29,2640,29,29
1,30,2640,30,30
0,31,2640,31,31
1,32,2640,32,32
1,33,2640,33,33
1,34,2640,34,34
1,35,2640,35,35
1,36,2640,36,36
1,37,2640,37,37
0,38,2640,38,38
0,39,2640,39,39
0,40,2640,40,40
1,41,2640,41,41
1,42,2640,42,42
1,43,2640,43,43
0,44,2640,44,44
1,45,2640,45,45
1,46,2640,46,46
1,47,2640,47,47
0,48,2640,48,48
1,49,2640,49,49
0,0,2641,0,0
1,1,2641,1,1
1,2,2641,2,2
1,3,2641,3,3
1,4,2641,4,4
0,5,2641,5,5
1,6,2641,6,6
1,7,2641,7,7
1,8,2641,8,8
0,9,2641,9,9
0,10,2641,10,10
0,11,2641,11,11
1,12,2641,12,12
0,13,2641,13,13
1,14,2641,14,14
0,15,2641,15,15
0,16,2641,16,16
1,17,2641,17,17
1,18,2641,18,18
1,19,2641,19,19
1,20,2641,20,20
0,21,2641,21,21
1,22,2641,22,22
1,23,2641,23,23
1,24,2641,24,24
1,25,2641,25,25
1,26,2641,26,26
1,27,2641,27,27
1,28,2641,28,28
1,29,2641,29,29
1,30,2641,30,30
1,31,2641,31,31
0,32,2641,32,32
1,33,2641,33,33
1,34,2641,34,34
0,35,2641,35,35
1,36,2641,36,36
1,37,2641,37,37
1,38,2641,38,38
